ip;network-operator;router vendor;model version;firmware version;successful protocols;Geo;AS-Number;BGP-Prefix;Org
169.255.188.96;;Mikrotik;;RouterOS,v6.47.7;http80;COD;327879.0;169.255.188.0/24;AJYWA-TELECOM
169.255.188.97;;Mikrotik;;RouterOS,v6.44.4;http80;COD;327879.0;169.255.188.0/24;AJYWA-TELECOM
170.0.128.210;;;;;http80,http8080,https443;BRA;264972.0;170.0.128.0/24;Livecom Serv e com de equipamentos de inf
170.0.49.235;;;;;http8080,ssh;BRA;264961.0;170.0.49.0/24;Aline de Oliveira Marin - ME
170.0.50.23;;;;;http8080;BRA;264961.0;170.0.50.0/24;Aline de Oliveira Marin - ME
170.0.51.27;;;;leDe;http80,http8080,https443;BRA;264961.0;170.0.50.0/23;Aline de Oliveira Marin - ME
170.0.71.49;;;;;http80,http8080;BRA;264963.0;170.0.70.0/23;LUMIAR TELECOMUNICACOES
170.0.71.51;;;;;http8080,https443;BRA;264963.0;170.0.70.0/23;LUMIAR TELECOMUNICACOES
170.150.148.242;;;;;http80,https443,ssh;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.148.252;;;;;ssh;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.148.253;;;;;http8080;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.148.254;;;;;http80,https443,ssh;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.148.63;;;;;http80;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.148.64;;Mikrotik;;RouterOS,v6.48.6;http80,ssh;BRA;265042.0;170.150.148.0/24;H RIOS & R FREITAS LTDA
170.150.149.0;;;;;http80,http8080,https443;BRA;265042.0;170.150.149.0/24;H RIOS & R FREITAS LTDA
170.150.149.124;;;;;http80,http8080,https443;BRA;265042.0;170.150.149.0/24;H RIOS & R FREITAS LTDA
170.150.149.28;;;;;http80,https443;BRA;265042.0;170.150.149.0/24;H RIOS & R FREITAS LTDA
170.150.149.66;;;;;http80,http8080,https443;BRA;265042.0;170.150.149.0/24;H RIOS & R FREITAS LTDA
170.150.149.69;;;;;http80,https443;BRA;265042.0;170.150.149.0/24;H RIOS & R FREITAS LTDA
170.150.151.118;;;;;http80,http8080;BRA;265042.0;170.150.151.0/24;H RIOS & R FREITAS LTDA
170.150.151.87;;;;;http80,http8080,https443;BRA;265042.0;170.150.151.0/24;H RIOS & R FREITAS LTDA
170.150.151.91;;Mikrotik;RB3011UiAS;RouterOS;snmp;BRA;265042.0;170.150.151.0/24;H RIOS & R FREITAS LTDA
170.150.200.166;;Mikrotik;RB4011iGS+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.200.20;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.200.21;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.200.22;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.200.23;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.201.253;;;;;http8080;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.201.255;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.201.60;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265038.0;170.150.200.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.202.192;;;;;http8080,https443;BRA;265038.0;170.150.202.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.202.194;;;;;http8080;BRA;265038.0;170.150.202.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.202.243;;;;;http80,http8080,https443;BRA;265038.0;170.150.202.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.202.250;;;;;http8080;BRA;265038.0;170.150.202.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.202.251;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BRA;265038.0;170.150.202.0/23;TELFO SERVICO DE TELECOMUNICACOES LTDA
170.150.227.75;;;;;http80,http8080,https443;BRA;265036.0;170.150.226.0/23;BMJnet Telecom
170.150.227.77;;ZTE;;V9.1.0;http80,https443;BRA;265036.0;170.150.226.0/23;BMJnet Telecom
170.150.227.78;;ZTE;;;http80,https443;BRA;265036.0;170.150.226.0/23;BMJnet Telecom
170.150.227.79;;ZTE;;;http80,http8080,https443;BRA;265036.0;170.150.226.0/23;BMJnet Telecom
170.150.46.51;;;;;http80,https443;ARG;264716.0;170.150.46.0/24;Red Television SRL
170.150.46.54;;;;;ssh;ARG;264716.0;170.150.46.0/24;Red Television SRL
170.150.50.0;;Mikrotik;;RouterOS,v6.49.8;http80,ssh;BRA;265025.0;170.150.50.0/24;PAINEIRAS NET TELECOM - EIRELI - ME
170.150.50.1;;Mikrotik;;RouterOS,v6.49.8;http80;BRA;265025.0;170.150.50.0/24;PAINEIRAS NET TELECOM - EIRELI - ME
170.150.50.13;;;;;http80,http8080,https443;BRA;265025.0;170.150.50.0/24;PAINEIRAS NET TELECOM - EIRELI - ME
170.150.50.253;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;265025.0;170.150.50.0/24;PAINEIRAS NET TELECOM - EIRELI - ME
170.150.8.35;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;ARG;264712.0;170.150.8.0/24;MONICA E. SENORANS
170.231.112.131;;Mikrotik;;RouterOS;http8080;BRA;265066.0;170.231.112.0/24;Conect Provedor de Acesso a Internet Ltda Me
170.231.210.212;;;;;http80,http8080;BRA;61621.0;170.231.210.0/24;Norte.Net Telecomunicacoes Ltda
170.231.57.239;;TP-Link;AC1200 Wireless XPON Router,XC220-G3;;http80,http8080,https443;BRA;265061.0;170.231.57.0/24;MIRIANE ARAUJO LIMA DE OLIVEIRA - ME
170.231.8.67;;;;;http80,https443;BRA;262773.0;170.231.8.0/24;PROXXIMA TELECOMUNICACOES SA
170.233.100.10;;;;;http80,https443;BRA;265092.0;170.233.100.0/24;CLICK CONNECTION SERVICO DE INTERNET E INF. LTDA
170.233.100.41;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;BRA;265092.0;170.233.100.0/24;CLICK CONNECTION SERVICO DE INTERNET E INF. LTDA
170.233.100.6;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;BRA;265092.0;170.233.100.0/24;CLICK CONNECTION SERVICO DE INTERNET E INF. LTDA
170.233.100.9;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;BRA;265092.0;170.233.100.0/24;CLICK CONNECTION SERVICO DE INTERNET E INF. LTDA
170.233.101.253;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BRA;265092.0;170.233.101.0/24;CLICK CONNECTION SERVICO DE INTERNET E INF. LTDA
170.233.120.12;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;265080.0;170.233.120.0/24;AD TELECOM
170.233.123.96;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;265080.0;170.233.123.0/24;AD TELECOM
170.233.43.248;;;;;http8080;BRA;28146.0;170.233.42.0/23;MHNET TELECOM
170.233.53.226;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;52547.0;170.233.52.0/22;AVATO TECNOLOGIA S.A
170.233.53.227;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;52547.0;170.233.52.0/22;AVATO TECNOLOGIA S.A
170.233.53.228;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;52547.0;170.233.52.0/22;AVATO TECNOLOGIA S.A
170.233.53.229;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;52547.0;170.233.52.0/22;AVATO TECNOLOGIA S.A
170.233.53.230;;Mikrotik;RB750Gr3;RouterOS;snmp;BRA;52547.0;170.233.52.0/22;AVATO TECNOLOGIA S.A
170.238.215.127;;;;;http80,http8080;BRA;273568.0;170.238.214.0/23;UNICA TELECOM LTDA
170.239.115.199;;TP-Link;300Mbps Wireless N Router WR840N,TL-WR840N;;http80,http8080;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.203;;;;;http80,http8080;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.205;;;KYOCERA Document Solutions Printing System;;snmp;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.210;;Mikrotik;;RouterOS,v6.48.6;http80,http8080,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.227;;Ubiquiti;;;http80,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.228;;Ubiquiti;;;http80,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.229;;Ubiquiti;;;http80,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.230;;Ubiquiti;;;http80,http8080,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.231;;Ubiquiti;;;http80,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.233;;;;;http80,https443;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.234;;TP-Link;AC1200 Wireless Dual Band Gigabit Router,EC220-G5,KONICA MINOLTA bizhub C308;;http80,http8080,https443,snmp;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.235;;Ubiquiti;;;http80,http8080,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.240;;Ubiquiti;;;http80,https443,ssh;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.34;;;;;http80,http8080,https443;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.115.6;;;;;http80;BRA;266364.0;170.239.115.0/24;RABELO FLORES SERVICOS DE MULTIMIDIA EIRELI-IGBWEB
170.239.213.128;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.129;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.130;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.131;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.132;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.133;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.134;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.135;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.136;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.137;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.138;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.139;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.140;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.141;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.142;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.143;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.64;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.65;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.66;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.67;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.68;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.69;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.70;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.71;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.72;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.73;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.74;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.75;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.76;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.77;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.78;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.79;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.80;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.81;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.82;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.83;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.84;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.85;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.86;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.87;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.88;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.89;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.90;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.91;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.92;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.93;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.94;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.213.95;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.213.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.117;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.128;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.129;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.130;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.131;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.132;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.133;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.134;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.135;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.136;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.137;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.138;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.139;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.140;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.141;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.142;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.143;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.144;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.145;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.146;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.147;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.148;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.149;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.150;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.151;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.152;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.153;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.154;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.155;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.156;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.157;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.158;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.159;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.160;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.161;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.162;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.163;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.164;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.165;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.166;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.167;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.168;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
170.239.214.169;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BRA;266358.0;170.239.214.0/24;H NET SERVICOS DE COMUNICACAO E TECNOLOGIA LTDA
